Atago warehouse,Atagoseoko,Onarimon Station,"Shimbashi 6-chome 18-3 <br> Minato, Tokyo Prefecture 105-0004 <br> Japan",03 3436 5360,,,
Takashima Logistics Department Warehouse Division,Takashima Butsuku Soukoka • Takashima Distribution Department Warehouse Division,Shiratori,"Swan 3 - chome 26-4 <br> Katsushika, Tokyo Prefecture 125 - 0063 <br> Japan",03 3603 1211,,,
Lyze Box · Raise Tokiwadai Lise Box,Lyze box lyse Tokiwa daisease box • Raizebokkusu · Raize chaseboard Raizebokkusu,"Tokiwadai Station, Maenocho","Tokiwadai 2 - chome 5 <br> Itabashi, Tokyo Prefecture 174-0071 <br> Japan",03 3960 2170,,,
Alpha trunk Shimokitazawa,Alpha Trunk Simo Kitazawa • Arufatoranku Shimokitazawa,Shimokitazawa Station,"Kitazawa 2 - chome 37 - 17 <br> Setagaya, Tokyo Prefecture 155-0031 <br> Japan",03 3481 4003,,,
Taishan Hall,Thaisanddow,null,"Arakawa 4 - chome 48-3 <br> Arakawa, Tokyo Prefecture 116-0002 <br> Japan",03 3802 8888,,,
Nikko Logistics Heiwajima Logistics Center,Nissui Butu Ryuhei Wadima Butsuri Center • Nikko Logistics Heiwajima Logistics Sentā,Ryutsu Center Station,"Heiwajima 6 - chome 3-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3762 4401,,,
Liseze box · lise Early basin lyse box,Lysebox Raised Hat Dialize Box • Raizebokkusu · Raize Hatsudai Raizebokkusu,null,"Hatsudai 2 - chome 26 - 3 <br> Shibuya, Tokyo Prefecture 151-0061 <br> Japan",03 3375 9071,,,
Alpha trunk Yoyogi / Minami Shinjuku,Alpha Trunk Yoyogi Minami Sinjuk • Arufatoranku Yoyogi / Minami Shinjuku,"Shinjuku Station, Tochomae Station","Yoyogi 2 - chome 15 - 12 <br> Shibuya, Tokyo Prefecture 151 - 0053 <br> Japan",03 3373 4600,,,
Chiyoda Industrial Co. warehouse,Chiyoda Kouya Shiyoko,"Shimoitabashi Station, Itabashi Station, Shimoitabashi Station, Shin Itabashi Station","Itabashi 1 - chome 29-5 <br> Itabashi, Tokyo Prefecture 173-0004 <br> Japan",03 3962 3700,,,
Trunk 24,Trunk nijou young • Toranku 24,null,"Sakaecho 3 - chome 12 - 11 <br> Kawaguchi, Saitama Prefecture 332 - 0017 <br> Japan",048 253 0200,,,
Bai Qingyi Prince First Warehouse,Hakusei Shiya Oji Diaiuchi,Shinden,"Nitta 1 - chome 20 - 4 <br> Adachi, Tokyo Prefecture 123-0865 <br> Japan",03 3914 4695,,,
Marufuku Industry Tokyo Sales Office,Marufuku Sangiyo Tokeiyo • Marufuku Industry Tokyo Sales Office,Oi Keibajomae Station,"Katsushima 1-chome 411 <br> Shinagawa, Tokyo Prefecture 140-0012 <br> Japan",03 3765 1791,,,
Japan Green Service,Nihon Green Service • Japan Gurīnsābisu,Fujimicho,"Maeono-cho 1 - chome 5-6 <br> Itabashi, Tokyo Prefecture 174-0063 <br> Japan",03 3960 1424,,,
Shinobaki warehouse,Shinokisouko,null,"Large capital floating mound 382 <br> Yashio, Saitama Prefecture 340 0835 <br> Japan",0489 95 8555,,,
Keihoku warehouse,Keihoku Doko,"Kajiwara Station, Sakaecho Station, Oji Station","Horibe 2 - chome 30 - 3 <br> Kita, Tokyo Prefecture 114-0004 <br> Japan",03 3912 2401,,,
Tokumaru Transportation Warehouse,Tokumaru Unyu Sokko,Yotsuba,"Tokumaru 4 - chome 20 - 8 <br> Itabashi, Tokyo Prefecture 175-0083 <br> Japan",03 3932 3061,,,
Sanyo car transportation Keihin,SANYO DENKO CORPORATION,null,"Heiwajima 2 - chome 1-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 3762 3101,,,
Toho Lus Industry Urayasu Sales Office Distribution Center,Toho Ruskyo Ulayasu Awaseyeobutsu Center • Toho Rasu Industrial Urayasu Sales Office Logistics Sentā,null,"Steel street 2 - chome 3-10 <br> Urayasu, Chiba Prefecture 279 - 0025 <br> Japan",047 352 6609,,,
Happy Transportation Warehouse,Happy Un Yoo Souko • Happī Transportation Warehouse,Hatagaya station,"Hatakeya 2 - chome 19-1 <br> Shibuya, Tokyo Prefecture 151-0072 <br> Japan",03 5365 4707,,,
Authorized Headquarters,Othis Hongsha • Ōtīesu Headquarters,Minamikasai,"Nankasai 5 - chome 16-1 <br> Edogawa, Tokyo Prefecture 134 - 0085 <br> Japan",03 5605 6511,,,
Maruji warehouse MPD center,Maruni SoCo M Pinday Center • Maru 2 warehouse Mpdsentā,Ichinoe Station,"Ichinose 3 - chome 12 - 22 <br> Edogawa, Tokyo Prefecture 132-0024 <br> Japan",03 3674 0231,,,
Yuki Transportation Warehouse,Yuki Unoyuko,null,"Shiohama 3 - chome 16 - 4 <br> Ichikawa, Chiba Prefecture 272-0127 <br> Japan",047 397 0020,,,
Nishi Seikae-cho Liseze Box,Nishiarai Sakaejo Lysebox • Nishiariniii Town Raizebokkusu,Daishimae Station,"3 - chome Nishi - suiiika cho 17-15 <br> Adachi, Tokyo Prefecture 123-0843 <br> Japan",03 3849 8438,,,
Kyori Shoji Tokyo Adachi Distribution Center,Kyotoe Shoji Tokiyo Citen Adachi Ryu Center • Kyoei Shoji Tokyo Adachi Logistics Sentā,Tonerikoen Station,"Iriya 6-chome 211 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 3855 3271,,,
Space Products Rakuraku BOX Reception Center,Space Products Rakuchin Box Uke Tsuke Center • Supēsupurodakutsu Lucky Box Reception Sentā,"Ochiai-minami-nagasaki Station, Ochiai-minami-nagasaki Station","Minami Nagasaki 5 - chome 1-5 <br> Toshima, Tokyo Prefecture 171-0052 <br> Japan",03 3954 2764,,,
Sumitomo Warehouse Tokyo Headquarters General Affairs Department,Sumitomo Sooko Tokyo Hong Shasho Mubu,null,"Shinkawa 2 - chome 27-1 <br> Chūō, Tokyo Prefecture 104-0033 <br> Japan",03 3297 2511,,,
Takagi Shokai Kawasaki Logistics Center,Takagi Shokai Kawasaki Butsuri Center • Takagi Shokai Kawasaki Logistics Sentā,null,"Sakuramoto 2 - chome 32-1 <br> Kawasaki city Kawasaki district, Kanagawa prefecture 210 - 833 <br> Japan",044 270 5525,,,
Kurasawa Shoji,Kurasawawa Shouji,null,"Kameido 9 - chome 4-4 <br> Koto, Tokyo Prefecture 136-0071 <br> Japan",03 3685 3377,,,
Trunk room Daigo,Torankurūmudaigo,Nakaikegami,"仲池上1丁目30-3 <br> Ōta, Tokyo Metropolitan Government 146-0081 <br> Japan",0120 16 1096,,,
Patriotic transport warehouse head office,Aikokuunyu Seo Kohon Sha,null,"Furukawa 1 - chome 5-5 <br> Edogawa, Tokyo Prefecture 133-0073 <br> Japan",03 3678 2131,,,
ミツグ circulation seventh business office,Mitsugu Ryuutin Dyna Nigyo • Mitsugu Distribution No. 7 Works,null,"Furukawa 1 - chome 12 - 4 <br> Edogawa, Tokyo Prefecture 133-0073 <br> Japan",03 3676 7329,,,
Liseze box · Rise Ningyocho Ekimae lise box,Raise Box Leisse Butterfly Butterfly Ekimae Lyze Box • Raizebokkusu · Raize Ningyocho Station Raizebokkusu,null,"Nihonbashi Ningyocho 3 - chome 6 - 9 <br> Chūō, Tokyo Prefecture 103 - 0013 <br> Japan",03 5695 8567,,,
Tohin Warehouse Logistics Division,Toucan Socco Buttercup,Oi Keibajomae Station,"Katsushima 1 - chome 5 - 21 <br> Shinagawa, Tokyo Prefecture 140-0012 <br> Japan",03 3766 5126,,,
Naniwa Transportation Kameido Distribution Center,Naniwa Unawataka Made Butu Ryu Center • Naniwa Transportation Kameido Distribution Sentā,null,"Kameido 7 - chome 63 - 3 <br> Koto, Tokyo Prefecture 136-0071 <br> Japan",03 3637 5728,,,
NTT Logistics Corporation Headquarters General Affairs,NTT LOGISCO Hon Hsashoumu Tantoo • Enu · Ti · Ti · Rojisuko Headquarters General Affairs,Kasumigaseki Station,"Kasumigaseki 3 - chome 8 - 1 <br> Chiyoda, Tokyo Metropolitan Government 〒 100-0013 <br> Japan",03 5532 0802,,,
Central Commercial Edogawa Warehouse,Mr. Edwin Sawko Ed Gawa,Matsue,"Matsue 7 - chome 6 - 12 <br> Edogawa, Tokyo Prefecture 132-0025 <br> Japan",03 3652 5719,,,
South Japan Transportation Warehouse,Minami Nihon Unayuko,"Nakano Station North Exit, Nakano Station","Nakano 4 - chome 4-11 <br> Nakano, Tokyo Prefecture 164-0001 <br> Japan",03 3388 6998,,,
Fuji warehouse transportation branch office,Fujiso Ukyo Educational Foundation,null,"Edogawa 1 - chome 10 - 24 <br> Koto, Tokyo Prefecture 135-0051 <br> Japan",03 3644 0101,,,
Toyo Tokyo Warehouse Tokyo Sales Department Ichikawa Sales Office Ichikawa Warehouse,Toyo Seiko Tokyo Agi Bewitched Chicken Agehyo Ichikawa Seo Ko,null,"Shiohama 3 - chome 15 - 4 <br> Ichikawa, Chiba Prefecture 272-0127 <br> Japan",047 397 1533,,,
Kaisha warehouse,Sayoko,null,"Large capital floating mounds 767 <br> Yashio, Saitama Prefecture 340 0835 <br> Japan",0489 97 7321,,,
Foundation agricultural warehouse receipt material loss compensation fund,I am sorry to bother you.,Click Ogawacho,"Kanda Ogawacho 2 - chome 5-1 <br> Chiyoda, Tokyo Prefecture 101-0052 <br> Japan",03 3295 8751,,,
Maruzen Transportation warehouse joint stock,Maruyo Uyu Uyo,"Kikukawa Station, Kinshicho Station","Koto Bridge 5 - chome 6 - 19 <br> Sumida, Tokyo Prefecture 130-0022 <br> Japan",03 3634 3131,,,
Sakamiya Transportation Warehouse,Sakamiyunyuko,Shikahama,"Kashima 2 - chome 37 - 12 <br> Adachi, Tokyo Prefecture 123-0864 <br> Japan",03 3897 2543,,,
Ai Sanki warehouse,Eisan Denki Souko,null,"Yushima 3 - chome 7 - 7 <br> Bunkyo, Tokyo Prefecture 113-0034 <br> Japan",03 3836 9069,,,
Lise box raise Soka city Yanuka-cho lise box,Lysebox lyse southern cabbage octopus lysee box • Raizebokkusuraize Soka shi Kazukatsucho Raizebokkusu,null,"Tanizuka cho 458 <br> Soka, Saitama Prefecture 340-0023 <br> Japan",0489 28 9268,,,
Maruzu Transportation Warehouse,Maruyukyuunyu Seoko,Tokyo Station,"Hatchobori 3 - chome 1-5 <br> Chūō, Tokyo Prefecture 104-0032 <br> Japan",03 3523 4101,,,
Marugo warehouse,Marcin Socco,"Shinbashi Station, Shiodome Station","Higashi Shimbashi 1 - chome 2-10 <br> Minato, Tokyo Prefecture 105-0021 <br> Japan",03 3571 5213,,,
Yaguchi,Yaguchi,null,"Shigetake 541 <br> Misato, Saitama Prefecture 341 - 0025 <br> Japan",0489 52 1750,,,
East Japan warehouse Tokyo office,Higashi Nihon Seoko Tokyo Aouchoso,Honcho,"Honcho 4-chome 49-13 <br> Shibuya, Tokyo Prefecture 151-0071 <br> Japan",03 3376 9735,,,
Otsuka Warehouse Tokyo,Okutoka Sawako Citen,null,"Harumi 4-chome 74 <br> Chūō, Tokyo Prefecture 104-0053 <br> Japan",03 3531 9641,,,
Sanmedix Metropolitan Distribution Center,Sun Medix Stuttgart Butylow Center • Sanmedikkusu Metropolitan Area Logistics Sentā,Ryutsu Center Station,"Heiwajima 6 - chome 1-1 <br> Ōta, Tokyo Prefecture 143-0006 <br> Japan",03 5764 5110,,,
Alpha trunk Tamachi Shibaura,Alpha Trunk Tamachi Shibaura • Arufatoranku Tamachi Shibaura,Tamachi,"Shibaura 3 - chome 6 - 7 <br> Minato, Tokyo Prefecture 108-0023 <br> Japan",03 3453 1009,,,
Mimori Shoji Honkomagome warehouse,Mitsumori Shoji Hongko Magome Souko,Sengoku Station,"Honkomedi 6 - chome 12 - 4 <br> Bunkyo, Tokyo Prefecture 113-0021 <br> Japan",03 5940 7451,,,
Higashi Eki Warehouse Transport Tokyo International Transport Division,Mr. Nobuyuki Uenyuki,Tokyo Station,"Nihonbashi 3 - chome 5-11 <br> Chūō, Tokyo Prefecture 103-0027 <br> Japan",03 3273 5888,,,
Terada warehouse trunk room group trunk room comprehensive reception,Terada SeoCo trunk room group trunk roomeuke Gokusenkei • Terada warehouse Torankurūmugur uputorankurūmu General receptionist,Tennozuairu station,"Higashi-Shinagawa 2 - chome 6 - 10 <br> Shinagawa, Tokyo Prefecture 140-0002 <br> Japan",03 3471 1212,,,
M · Foods Distribution Center,M Foods Butu Ryu Center • Emu · Fūzu Logistics Sentā,Toner Station,"Iriya 1 - chome 2-12 <br> Adachi, Tokyo Prefecture 121-0836 <br> Japan",03 5839 8255,,,
Japan Logistics Inc. Tatsumi Center,Nippon Logistic Tatsumi Center • Japan Rojisutekku Tatsumi Sentā,null,"Tatsumi 3 - chome 14 - 17 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",03 3522 0092,,,
Sumitomo Warehouse Tokio Marine Business Division Container Terminal Division,Sumitomo Sooko Tokyo Citizen Group Container Terminal Bumon • Sumitomo Warehouse Tokio Marine Operations Division Kontenatāminaru Division,null,"Higashi Shinagawa 5 - chome 4-36 <br> Shinagawa, Tokyo Prefecture 140-0002 <br> Japan",03 3472 4220,,,
Suzuyo Sewart Warehouse Department,Suzuyo Shinwato So Cobb • Suzuyo Shinwāto Warehouse Department,Shibaura-futo Station,"Coast 3 - chome 28-1 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3453 3247,,,
Shibamata Transport Tokyo Sales Office Urayasu Distribution Center,Shiba Mataunyu Tokyo Aioi Shoyu Urayasubutsu Center • Shibamata Transport Tokyo Sales Office Urayasu Logistics Sentā,null,"Fujimi 5 - chome 7 - 35 <br> Urayasu, Chiba Prefecture 279 - 0043 <br> Japan",047 700 6233,,,
Sanwa Materials Warehouse,Sanwa Material Souko • Sanwa Materiaru Warehouse,Shinbanba,"Minami Shinagawa 1 - chome 2-4 <br> Shinagawa, Tokyo Prefecture 140-0004 <br> Japan",03 3471 8638,,,
Nippakku,Nippakku,Jinnan,"Udagawa cho 2-1 <br> Shibuya, Tokyo Prefecture 150-0042 <br> Japan",03 3476 1941,,,
Harako Warehouse,Hararako Amazon,null,"Nansand 6 - chome 11 - 4 <br> Koto, Tokyo Prefecture 136-0076 <br> Japan",03 3648 6711,,,
Daigo Warehouse Head Office Sales Division,Daigo southern honshia apricot,Nakaikegami,"仲池上1丁目30-3 <br> Ōta, Tokyo Metropolitan Government 146-0081 <br> Japan",null,,,
Mitsui-koku Kanto Branch Aoyama GEC,Mitsui Soko C Shirtaia Oumijiii,null,"Qinghai 3 - chome 4-7 <br> Koto, Tokyo Prefecture 135-0064 <br> Japan",03 3520 2778,,,
Maruhachi steel pipe Urayasu third warehouse,Maruhachi koukan U Rayas Daisan Souko,null,"Harbor 62 <br> Urayasu, Chiba Prefecture 279 - 0024 <br> Japan",047 353 5000,,,
Yu Yu,Kaneu,null,"Choye-cho 5-chome 11-5 <br> Edogawa, Tokyo Prefecture 134 - 0003 <br> Japan",03 3869 3910,,,
Nikko Packing Transport Omori Warehouse,Nikko Konpo Uyunyo Ohmori Souko,Omoriminami,"Omori south 1 - chome 206 <br> Ōta, Tokyo Prefecture 143 - 0013 <br> Japan",03 3744 1951,,,
Closer industry,Oshii le sangyo,Onarimon Station,"Shimbashi 6 - chome 16 - 10 <br> Minato, Tokyo Prefecture 105-0004 <br> Japan",03 6402 0410,,,
Aoki Industry Logistics Center,Aoki Sangiyo Buchi Yu Center • Aoki Industry Logistics Sentā,Nihonzutsumi,"Niigatae 1 - chome 37 - 8 <br> Taitō, Tokyo Prefecture 111-0021 <br> Japan",03 3876 1391,,,
Lyze Box · Raise Eiji Lise Box,Lyze box lyse size rice boxes • Raizebokkusu · Raize permanent Raizebokkusu,null,"Permanent 2 - chome 1 - 2 <br> Koto, Tokyo Prefecture 135-0034 <br> Japan",03 3642 8044,,,
Yaesu Transportation Warehouse,Yeess Unune Souko,null,"Central 4 - chome 21 - 1 <br> Ōta, Tokyo Prefecture 143-0024 <br> Japan",03 3778 4811,,,
Oji Logistics Sales Development Division Development Business Group,Oujibitsu Ryuuyou Touka Tsubu Kaihatsu Aigyou Group • Oji Logistics Sales Department Development Business Sales Gurūpu,null,"Ginza 5-chome 128 <br> Chūō, Tokyo Prefecture 104-0061 <br> Japan",03 3248 1391,,,
Japan Book Transport Tokyo Logistics Center,Nippon Tosho Youso Tokyo Tobu Center • Japan book transportation Tokyo Logistics Sentā,null,"Shinkiba 1 - chome 18 - 10 <br> Koto, Tokyo Prefecture 136-0082 <br> Japan",0120 21 0840,,,
Lise Box · Raise Shinjuku 7 chome Lise Box,Lyze box lyse Sinjuk Nana clove lyze box • Raizebokkusu · Raize Shinjuku 7 chome Raizebokkusu,Higashi-Shinjuku Station,"Shinjuku 7 - chome 16-2 <br> Shinjuku, Tokyo Prefecture 160-0022 <br> Japan",03 5272 1527,,,
East / West warehouse,Toucan usa,Shibaura-futo Station,"Coast 3 - chome 30-1 <br> Minato, Tokyo Prefecture 108-0022 <br> Japan",03 3454 2201,,,
Kato Iron and Steel Urayasu Second Warehouse,Kato Tekko Urayasudini Souko,null,"Port 45 <br> Urayasu, Chiba Prefecture 279 - 0024 <br> Japan",047 354 7611,,,
ISS Sales Department · CCS Sales Department,ASI SA Inc. Aishi · Esu · Esu Sales Department · Ccs Sales Department,Iwamotocho Station,"Iwamoto cho 2 chome 1-15 <br> Chiyoda, Tokyo Prefecture 101-0032 <br> Japan",03 3865 3131,,,
Asahi warehouse,Asahi Souko,null,"Tsukishima 1 - chome 14 - 7 <br> Chūō, Tokyo Prefecture 104-0052 <br> Japan",null,,,
Nakano warehouse transportation Tokyo,Nakano Seoko Unyo Tokyo Citen,null,"Tatsumi 2 - chome 3 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",0120 51 1089,,,
Tokyo Complex Warehouse Management Department,Toukyou Dan Chishou Cocan Rib,null,"Permanent 2 - chome 31-1 <br> Koto, Tokyo Prefecture 135-0034 <br> Japan",03 3641 1234,,,
Oozo Logistics Center,Daishou bouturi yu center • Oozo logistics Sentā,null,"Higashi Shinagawa 1 - chome 32-15 <br> Shinagawa, Tokyo Prefecture 140-0002 <br> Japan",03 5479 4331,,,
Juku Rubber Harumi warehouse,Togawa Rubber Hermi Souko • Tengawa Gomu Harumi warehouse,null,"Harumi 4 - chome 5 - 16 <br> Chūō, Tokyo Prefecture 104-0053 <br> Japan",03 3536 7124,,,
Green service,Guinea fowl,Honomuma,"Asagaya Kita 3 - chome 41 - 11 <br> Suginami, Tokyo Prefecture 166-0001 <br> Japan",03 3336 1133,,,
Takumi Mikura Sales Office,Sansou Tatsumi Ai gui chiyo,null,"Tatsumi 3 - chome 12-1 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",03 3522 8348,,,
Raise Box · Raise Shimokitazawa Lysebox,Raise Box Rise Kami Kitaizawa Lyse Box • Raizebokkusu · Raize Shimokitazawa Raizebokkusu,Kamikitazawa Station,"Shimotakaido 1 - chome 40 - 8 <br> Suginami, Tokyo Prefecture 168 - 0073 <br> Japan",03 3306 3166,,,
Maruha Distribution Net Kanto Branch Toyohi Distribution Center,Maruha Buttsu Net Nett Shisha Toyomi Butsuri Center • Maruha Logistics Netto Kanto Branch Toyohi Logistics Sentā,null,"Toyohama-machi 14-17 <br> Chūō, Tokyo Prefecture 104-0055 <br> Japan",03 3531 8948,,,
Lysebox · Raisé Kameida Lysebox,Lysebox lysee Kamei Dryze Box • Raizebokkusu · Raize Kameido Raizebokkusu,null,"Kameido 3 - chome 61 - 6 <br> Koto, Tokyo Prefecture 136-0071 <br> Japan",03 3682 4801,,,
Iwatani Distribution Tokyo Sales Office Kanto Distribution Center,Iwatani Butsu Ryu Tokyo Metropolitan Cannibaly Center • Iwatani Distribution Tokyo Sales Office Kanto Logistics Sentā,null,"Distribution park 2 - chome 2-1 <br> Koshigaya, Saitama Prefecture 343-0824 <br> Japan",0489 90 8818,,,
Ryoui Logistics General Warehouse Department,Ryou Aishukuri Yuitsu Pan Peng Cobb • Ryouei Logistics General Warehouse Department,null,"Tokumaru 6 - chome 7 - 8 <br> Itabashi, Tokyo Prefecture 175-0083 <br> Japan",03 3934 9173,,,
Sumitomo Warehouse Tokyo Headquarters Air Cargo Department Air Service Division,Sumitomo Softcore Tokyo Shokoku Kamotsu Bokubu,null,"Shinkawa 2 - chome 27-1 <br> Chūō, Tokyo Prefecture 104-0033 <br> Japan",03 3297 2521,,,
Central warehouse Tokyo office,Thank you for your attention.,null,"Edogawa 3 - chome 111 <br> Koto, Tokyo Prefecture 135-0051 <br> Japan",03 3615 2311,,,
Maruwa Logitec,Maruwa Logic • Maruwa Rojitekku,Kikukawa Station,"Kikugawa 3 - chome 17 <br> Sumida, Tokyo Prefecture 130-0024 <br> Japan",03 5600 0808,,,
Daisan Urayasu warehouse,Daisan Urayasu Sokko • Daisan Urayasu Warehouse,null,"Steel Street 2 - chome 6 - 4 <br> Urayasu, Chiba Prefecture 279 - 0025 <br> Japan",047 351 2187,,,
Kashiwabara warehouse,Kakiwa rose Socco,null,"Akashi-machi 1-33 <br> Chūō, Tokyo Prefecture 104-0044 <br> Japan",03 3541 1895,,,
Tsukishima Warehouse Tsukishima Sales Office,Tsukima Sea Tutsyugi Aiyosho,null,"Kachidoki 4 - chome 14 - 22 <br> Chūō, Tokyo Prefecture 104-0054 <br> Japan",03 3531 0141,,,
Fuji Logistics Tokyo Branch New Tokyo Logistics Center,Fuji Buttsu Ryu Tokyo Shashin Tokyo Ruby Center • Fuji Logistics Tokyo Branch New Tokyo Logistics Sentā,null,"Tatsumi 2 - chome 3-5 <br> Koto, Tokyo Prefecture 135-0053 <br> Japan",03 5534 7101,,,
Hoyo warehouse,Hoyo Soko • Hōyō warehouse,"Hyakunincho, Ochiai Station, Higashi-Nakano Station","Kitashinjuku 4-chome 21-5 <br> Shinjuku, Tokyo Prefecture 169-0074 <br> Japan",03 3368 0191,,,
Senju warehouse Echigacy-jima sales office,Senju Souko Jima Aiyosho,null,"Echigoshima 2 - chome 1-38 <br> Koto, Tokyo Prefecture 135-0044 <br> Japan",03 3642 1171,,,
Human resources,Hyūmanrisōsu,"Ichigaya Station, Yonbancho, Yotsuya Station","Gogancho 127 <br> Chiyoda, Tokyo Prefecture 102-0076 <br> Japan",03 3264 1373,,,
Mitsubishi Warehouse Tokyo Trunk Room Sales Office,Mitsubishi Soko Citento Trunk Room Aiyo Shoto • Mitsubishi Warehouse Tokyo Torankurūmu Sales Office,null,"Saga 1 - chome 15 - 7 <br> Koto, Tokyo Prefecture 135-0031 <br> Japan",03 6705 6666,,,
Tokyo Toyohaki refrigerated headquarters General Affairs Department,Tokyo yomi lei elephant shosho mubu,null,"Toyohikamachi 139 <br> Chūō, Tokyo Prefecture 104-0055 <br> Japan",03 3533 1430,,,
Koryo warehouse,Koritsuko,Shibamata Station,"Shibamata 3-chome 41 <br> Katsushika, Tokyo Prefecture 125 - 0052 <br> Japan",03 3600 2121,,,
Kaneko Shoji,Kanekoshi Yoshi,null,"Large capital float 49 <br> Yashio, Saitama Prefecture 340 0835 <br> Japan",0489 95 6808,,,
Kyosan Transport Tokyo Logistics Center,Kyounosan Unyu Tokyo Ruby Center • Kyosan Transport Tokyo Logistics Sentā,null,"Harbor 76-15 <br> Urayasu, Chiba Prefecture 279 - 0024 <br> Japan",047 390 7177,,,
Wushu Construction,Musashi kenko,Yurakucho Station,"Ginza 3 - chome 4 - 16 <br> Chūō, Tokyo Prefecture 104-0061 <br> Japan",03 3561 1861,,,
Yachiyo warehouse,Yachiyo Yoko,Kanda Station,"Blacksmith 2 - chome 11 - 20 <br> Chiyoda, Tokyo Prefecture 101-0044 <br> Japan",03 3252 1421,,,
Tokyo Rise,Tokyo Rysee • Tokyo Raize,"Awajicho Station, Ogawamachi Station, Akihabara Station","Kanda Sumida-cho 1-chome 5 <br> Chiyoda, Tokyo Prefecture 101-0041 <br> Japan",03 5298 4114,,,
Life Corporation Daejeon Logistics Center,Life Corporation Oota Butsuri Center • Raifukōporēshon Ota Distribution Sentā,null,"Tokai 1 - chome 3 <br> Ōta, Tokyo Prefecture 143-0001 <br> Japan",03 3790 1791,,,
Nikko Frozen,Powered by Translate,null,"Kobaishiba 3 - chome 10 - 6 <br> Koto, Tokyo Prefecture 135-0045 <br> Japan",03 3641 5550,,,
Japan Express Oi Logistics Center,Japan Express Oui Bouturi Yu Center • Japan&#39,ekisupuresu Oi Logistics Sentā,null,"Yashio 2 - chome 9 <br> Shinagawa, Tokyo Prefecture 140-0003 <br> Japan",03 3790 1285,,
Your space,Yuasupēsu,Tokyo Station,"1 - chome Nihonbashi Muromachi 10-1 <br> Chūō, Tokyo Prefecture 103-0022 <br> Japan",0120 07 1185,,,
